time,pitch,pitch_est,roll,roll_est
4.66,-0.027746614,-0.051192652,0.033885133,0.027156924
4.67,-0.026209341,-0.050513974,0.034549877,0.027145557
4.68,-0.02685721,-0.045612564,0.036368039,0.024869429
4.69,-0.030977551,-0.059147588,0.04467316,0.042283566
4.7,-0.030390641,-0.061586149,0.058595922,0.049731048
4.71,-0.014124978,-0.053122139,0.090053499,0.076199349
4.72,-0.001254656,-0.048118199,0.126233622,0.104289445
4.73,0.011722751,-0.050063124,0.16690357,0.135492888
4.74,0.022327043,-0.020883989,0.210045189,0.173210242
4.75,0.026057599,-0.018798664,0.254165679,0.205893161
4.76,0.015911222,-0.015155235,0.289074451,0.248884081
4.77,0.016319806,-0.010374004,0.332485497,0.295262689
4.78,0.018185604,-0.013128972,0.381769776,0.337749034
4.79,0.015103095,-0.026072226,0.422144741,0.378833012
4.8,0.015880983,-0.029673107,0.464650333,0.414933001
4.81,0.021665554,-0.020843021,0.504693508,0.451086673
4.82,0.025235172,-0.009317341,0.547830522,0.493674579
4.83,0.029300919,-0.009578253,0.591005981,0.528612511
4.84,0.02831581,-0.002546747,0.631138742,0.560808926
4.85,0.027154654,0.0009288,0.670001149,0.62210985
4.86,0.0300924,0.00148847,0.696438849,0.636857702
4.87,0.032789174,0.000867782,0.721568823,0.649468623
4.88,0.034124978,0.001809901,0.749615133,0.675555717
4.89,0.049878653,-0.000479214,0.79596144,0.702615239
4.9,0.058663782,0.022084135,0.829238474,0.719895357
4.91,0.059248026,0.032659429,0.836206079,0.731859172
4.92,0.053871788,0.055488236,0.815784395,0.720975631
4.93,0.041249946,0.034027222,0.761585832,0.70007145
4.94,0.026294848,0.007885124,0.732577741,0.671072666
4.95,0.009986119,-0.00542284,0.697582781,0.638299182
4.96,0.01287329,0.003940604,0.65413177,0.578336509
4.97,0.013509684,0.009367948,0.597265542,0.55755595
4.98,0.019213116,-0.006553706,0.549521327,0.519501516
4.99,0.013512695,0.009892436,0.492867291,0.480501947
5,0.019283358,0.023622845,0.431070983,0.432688428
5.01,0.013784518,0.024119597,0.365704983,0.378485207
5.02,0.008356698,0.015507999,0.307965338,0.312848727
5.03,0.001270593,0.015752487,0.253440589,0.264057802
5.04,0.004065495,-0.000432578,0.196870744,0.20558306
5.05,0.006803252,-0.031408535,0.151004881,0.155100006
5.06,0.000810981,0.000648351,0.131335512,0.128785958
5.07,0.005152666,-0.009125154,0.109578989,0.102412227
5.08,0.004680871,-0.009204338,0.083819382,0.081210612
5.09,0.00585673,-0.020701011,0.075553738,0.066513731
5.1,0.006164106,-0.01950936,0.074421279,0.060037603
5.11,0.007434301,-0.012766441,0.065156564,0.052181828
5.12,0.009775809,-0.003659056,0.041502789,0.041989597
5.13,0.010925268,0.016684094,0.004377489,0.007316043
5.14,0.019598747,0.015036213,-0.049524464,-0.041109519
5.15,0.025277296,0.03630836,-0.107394353,-0.100801547
5.16,0.040539946,0.035835747,-0.175172314,-0.153253464
5.17,0.039984733,0.039335763,-0.229388431,-0.19581625
5.18,0.039942738,0.054215629,-0.275792152,-0.248053199
5.19,0.039939068,0.039850943,-0.33038792,-0.310388438
5.2,0.04175929,0.033534159,-0.385711879,-0.351685391
5.21,0.042268775,0.034003888,-0.427707434,-0.39321526
5.22,0.048713859,0.03673279,-0.477147609,-0.43991724
5.23,0.051215176,0.043156124,-0.51730299,-0.484028318
5.24,0.047599047,0.032991154,-0.541785121,-0.506232042
5.25,0.046276886,0.030383346,-0.562774539,-0.526529506
5.26,0.050350748,0.044568104,-0.591685593,-0.509735164
5.27,0.059238415,0.034543967,-0.6123932,-0.545893804
5.28,0.053689983,0.051439387,-0.636473656,-0.571466795
5.29,0.05361449,0.062803214,-0.653988302,-0.593803002
5.3,0.052844111,0.057373088,-0.661450922,-0.575506588
5.31,0.057989236,0.055970988,-0.655119061,-0.594779091
5.32,0.066534758,0.068925232,-0.612377644,-0.577547663
5.33,0.070401318,0.053524157,-0.546535254,-0.542916468
5.34,0.056681961,0.053147915,-0.473516166,-0.477760209
5.35,0.055287119,0.024209432,-0.410500675,-0.444645272
5.36,0.063327536,0.017629555,-0.344833523,-0.387452386
5.37,0.062889375,0.012553222,-0.295678884,-0.339634672
5.38,0.060003251,0.027769695,-0.242870688,-0.300522801
5.39,0.053359129,0.018550698,-0.19260326,-0.2381437
5.4,0.042114031,0.005804723,-0.146153003,-0.182776703
5.41,0.032748308,0.002864558,-0.102616809,-0.136062011
5.42,0.023851857,-0.003188669,-0.070111826,-0.083281158
5.43,0.016143609,-0.002071057,-0.033431869,-0.049074305
5.44,0.013508161,-0.019525829,-0.004062456,-0.009177506
5.45,0.001315769,-0.012518502,0.013916332,0.017897576
5.46,-0.006128228,-0.010368988,0.039903793,0.035258213
5.47,-0.003843144,-0.030048868,0.044301163,0.040901383
5.48,0.002530549,-0.01588302,0.03759506,0.044840771
5.49,0.022528857,-0.002479148,0.031472061,0.047412221
5.5,0.061998881,0.026790436,0.016015772,0.038130294
5.51,0.103338011,0.051234514,0.003953139,0.026226222
5.52,0.134868219,0.091789462,0.001260533,0.024232475
5.53,0.183893546,0.12185656,0.002939869,0.022941379
5.54,0.235076919,0.191588357,0.002599878,0.025216773
5.55,0.296319515,0.226562999,-0.002845148,0.027136628
5.56,0.358931094,0.27972601,0.000660314,0.0243892
5.57,0.422438383,0.338537403,-0.001365606,0.019683193
5.58,0.478652686,0.390875664,-0.011048151,0.011040877
5.59,0.526037335,0.444020677,-0.017981296,0.003626282
5.6,0.556806087,0.486144937,-0.021383647,0.006021654
5.61,0.610690057,0.51631947,-0.020023417,0.002200329
5.62,0.625380576,0.550623252,-0.016742626,-0.001833667
5.63,0.637936532,0.554384668,-0.01370723,-0.009934334
5.64,0.591369927,0.544739712,-0.017309684,-0.024866463
5.65,0.497098505,0.499552012,-0.016830275,-0.036167305
5.66,0.389133185,0.429419876,-0.010232578,-0.034255346
5.67,0.297536552,0.340681737,-0.000587841,-0.021817814
5.68,0.238505766,0.258386964,0.00847691,-0.014979195
5.69,0.1889209,0.189739364,0.015687585,-0.013597606
5.7,0.128560573,0.144201116,0.019774223,-0.004465685
5.71,0.083051473,0.07603234,0.022869438,0.000649887
5.72,0.034208626,0.040738769,0.02660118,0.002930989
5.73,-0.007374272,0.006973552,0.017723987,0.001957755
5.74,-0.026439324,-0.012559643,0.012881435,0.004635294
5.75,-0.019476533,-0.042648304,0.00465748,-0.028056332
5.76,-0.01885125,-0.038338287,0.000616288,-0.015622629
5.77,-0.015043548,-0.035703004,0.000199248,-0.009921895
5.78,-0.020312995,-0.034506015,-0.000466385,-0.012016179
5.79,-0.029846651,-0.063971567,0.00095941,-0.012173127
5.8,-0.059130296,-0.067330562,0.00610869,-0.040463396
5.81,-0.093683653,-0.091842211,0.006532105,-0.026507737
5.82,-0.147500753,-0.12646791,0.005378968,-0.017296106
5.83,-0.192595929,-0.16517318,0.004869352,-0.014839603
5.84,-0.235163674,-0.223062341,0.004330726,-0.01661658
5.85,-0.285115004,-0.259689051,0.003465446,-0.014759316
5.86,-0.333829314,-0.317310979,0.002784256,-0.017805091
5.87,-0.381393641,-0.354381426,0.000305522,-0.017327706
5.88,-0.412964344,-0.383290487,0.001094581,-0.013947332
5.89,-0.441041797,-0.414791824,-0.000956876,-0.010374265
5.9,-0.46922788,-0.441807653,-0.000949402,-0.011967605
5.91,-0.496342599,-0.472381122,-0.001882909,-0.019139408
5.92,-0.52988863,-0.490193362,-0.005544276,-0.030585876
5.93,-0.565849364,-0.519023897,-0.008106238,-0.025440769
5.94,-0.591457367,-0.548545609,-0.009763925,-0.027865898
5.95,-0.621591389,-0.575242409,-0.007622653,-0.02705839
5.96,-0.652437508,-0.597724935,-0.006697081,-0.02312747
5.97,-0.668439269,-0.618048533,-0.002533954,-0.012980716
5.98,-0.659753978,-0.628273796,-0.00160994,-0.006103799
5.99,-0.619454682,-0.595650559,-0.003556286,0.00316271
6,-0.514696479,-0.546469937,-0.002191226,0.002209601
6.01,-0.45323351,-0.497008262,-0.004399062,-0.000545853
6.02,-0.391285092,-0.433857973,-0.008016913,-0.001876878
6.03,-0.330999404,-0.364769403,-0.007333198,-0.00222875
6.04,-0.26238519,-0.320592383,-0.008909741,-0.001729894
6.05,-0.235123605,-0.282013405,-0.010254882,-0.005332632
6.06,-0.212906078,-0.243721211,-0.014104143,0.002440122
6.07,-0.157410949,-0.203876857,-0.015580124,-0.003531147
6.08,-0.100593723,-0.153620899,-0.015981982,0.000634418
6.09,-0.04782486,-0.107687526,-0.01445619,-0.002652079
6.1,-0.032524783,-0.076147493,-0.01049008,-0.008036375
6.11,-0.028376691,-0.058410069,-0.005074063,-0.006760696
6.12,-0.02622477,-0.050101738,-0.001938642,0.000842748
6.13,-0.026881343,-0.048264913,0.005800098,0.009610472
6.14,-0.025297847,-0.037556525,0.011633387,0.006919916
6.15,-0.027609207,-0.048400943,0.007548207,0.009829997
6.16,-0.027030108,-0.016726663,0.011097427,0.021170938
6.17,-0.008851627,-0.033551043,0.020062067,0.01851926
6.18,-0.013436263,-0.044769138,0.02170682,0.008109471
6.19,-0.011987055,-0.034605264,0.019649047,0.020648951
6.2,-0.0114591,-0.033124101,0.02196021,0.022186185
6.21,-0.011564822,-0.022075466,0.02371796,0.011505305
6.22,-0.015827803,-0.029766094,0.023497855,-0.045643742
6.23,-0.009023138,-0.027975241,0.011405886,-0.02005237
6.24,-0.00366343,-0.025737779,-0.006813301,-0.016097286
6.25,0.008144282,-0.018197442,-0.007664878,0.00778274
6.26,0.015205883,-0.013742099,-0.007818524,0.027555304
6.27,0.014872209,-0.010071402,-0.006626839,0.01005281
6.28,0.014803921,-0.007778925,-0.006463598,0.000565744
6.29,0.014668206,-0.006505903,-0.006187488,-0.004054387
6.3,0.014606907,-0.006205765,-0.006042778,-0.005173802
6.31,0.01452878,-0.006816597,-0.005929917,-0.006213077
6.32,0.014433691,-0.00647935,-0.005705193,-0.005851736
6.33,0.014523977,-0.006210759,-0.005565254,-0.008104899
6.34,0.014431178,-0.006325167,-0.005440283,-0.007910858
6.35,0.01440139,-0.006727587,-0.00526142,-0.007210929
6.36,0.014395799,-0.006331802,-0.005203926,-0.006261022
6.37,0.014359005,-0.006600424,-0.005061051,-0.005668603
6.38,0.014351545,-0.006056291,-0.004954385,-0.007302188
6.39,0.014170234,-0.00657784,-0.004902315,-0.007290084
6.4,0.014042006,-0.006987289,-0.004872163,-0.008326871
6.41,0.013948565,-0.006555248,-0.004883033,-0.007537018
6.42,0.013929319,-0.006254666,-0.00477047,-0.007763532
6.43,0.013897547,-0.006934616,-0.004643559,-0.007759299
6.44,0.014102864,-0.006680867,-0.004544065,-0.007599813
6.45,0.014154573,-0.00641726,-0.00447151,-0.007291344
6.46,0.014178388,-0.005673229,-0.004424203,-0.007288334
6.47,0.014244225,-0.006547109,-0.004399132,-0.007247159
6.48,0.014137397,-0.006111211,-0.004347873,-0.007334854
6.49,0.014149394,-0.006147686,-0.004251202,-0.007279768
6.5,0.014097705,-0.007008464,-0.00417524,-0.007007933
6.51,0.014045617,-0.00671439,-0.004145832,-0.007394354
6.52,0.013949966,-0.006691622,-0.004118695,-0.007195274
6.53,0.013786259,-0.00644394,-0.004071171,-0.006851469
6.54,0.013807698,-0.006195724,-0.003970135,-0.007285836
6.55,0.013725946,-0.006314058,-0.003985605,-0.006896986
6.56,0.013680156,-0.006152209,-0.003856445,-0.007781968
6.57,0.013632933,-0.006768101,-0.003867955,-0.006774136
6.58,0.013810818,-0.006094027,-0.003812256,-0.007633625
6.59,0.013681051,-0.006599516,-0.003980244,-0.007550454
6.6,0.013679402,-0.006152296,-0.003954637,-0.007301371
6.61,0.013578963,-0.006061958,-0.003931677,-0.007276271
6.62,0.013496448,-0.005607351,-0.003830727,-0.007498864
6.63,0.013466796,-0.005425872,-0.003753206,-0.00772169
6.64,0.013500339,-0.005553133,-0.003743943,-0.007372119
