time;pitch;pitch_est;roll;roll_est;ax;ay;az
14000;0.004393576644361019;0.06067052876802627;0.05168212205171585;0.030692275069009334;-0.06911398470401764;0.04491662606596947;10.145.100.355.148.300
14100;0.008543235249817371;0.048661849639995;0.049411121755838394;0.03134526060529853;-0.03628484159708023;0.032291412353515625;1.015.241.026.878.350
14200;0.010938046500086784;0.041332769615081755;0.04742869362235069;0.029137446851019298;-0.03381648287177086;0.027192767709493637;0.9679639339447021
14300;0.0120962243527174;0.04368039335718325;0.04631445184350014;0.033071515609609366;-0.04591142758727074;0.03714726120233536;0.9706445932388306
14400;0.013176909647881985;0.009078283909933677;0.04571974277496338;0.0306631400569443;0.02569926716387272;0.028649523854255676;0.8409978151321411
14500;0.0049544572830200195;-0.09727044248650535;0.044060319662094116;0.015845361890344883;0.20389701426029205;0.0016995479818433523;0.9877033233642578
14600;-0.01424278225749731;-0.15574165859997302;0.04119383543729782;0.02000218492788665;0.21432217955589294;0.024522049352526665;0.9540731310844421
14700;-0.03002854622900486;-0.13752148788091187;0.03900313377380371;0.02754144406373056;0.11952584236860275;0.03496213257312775;0.9918461441993713
14800;-0.03524857386946678;-0.10635947496669128;0.037867747247219086;0.034188974336299915;0.07540068030357361;0.04054636135697365;0.9340900778770447
14900;-0.03853066265583038;-0.11180800846486272;0.03758766129612923;0.028899470405368756;0.11758626997470856;0.02330808714032173;0.9791739583015442
15000;-0.04541660472750664;-0.1285976271472754;0.035320430994033813;0.020840449053124634;0.14570999145507812;0.012625213712453842;0.9855100512504578
15100;-0.053819023072719574;-0.13623146845133036;0.032176755368709564;0.031349209936417974;0.14401286840438843;0.04176032170653343;0.9908714294433594
15200;-0.06051158905029297;-0.1409004243749351;0.03128613904118538;0.017848213808022352;0.14570999145507812;0.004127473570406437;0.9630899429321289
15300;-0.06661165505647659;-0.1437953726962574;0.03094598837196827;0.024362535112975193;0.14667977392673492;0.03059186413884163;0.9767369627952576
15400;-0.07214637100696564;-0.1333864938617662;0.030364781618118286;0.02087871633243238;0.12316253036260605;0.017238274216651917;0.9762495756149292
15500;-0.07607138901948929;-0.10932330905721205;0.02998737245798111;0.02592761313323961;0.0853409618139267;0.030834658071398735;0.990384042263031
15600;-0.07150808721780777;-0.054158516999688086;0.030884357169270515;0.021179029687542542;-0.0009873425588011742;0.016024310141801834;0.9465185403823853
15700;-0.06594999134540558;-0.03197254884004564;0.03072071261703968;0.019706125605619254;0.009697836823761463;0.017966650426387787;0.9421320557594299
15800;-0.05848342925310135;0.011708299512528643;0.034159399569034576;0.020617793499603795;-0.05529118701815605;0.02136574685573578;10.074.427.127.838.100
15900;-0.04987276345491409;0.028993118867929837;0.033526770770549774;0.04055928733442151;-0.04615826532244682;0.06045534834265709;10.439.972.877.502.400
16000;-0.04177042096853256;0.03843853929649324;0.03294176235795021;0.022463358014493607;-0.047886114567518234;0.004370266571640968;0.9716193079948425
16100;-0.03469643369317055;0.04748403034838296;0.03272996097803116;0.04162909286138948;-0.0562785267829895;0.0609409362077713;10.130.478.143.692.000
16200;-0.028512801975011826;0.046721626214933594;0.033705636858940125;0.03601819787658571;-0.04591142758727074;0.03059186413884163;0.9706445932388306
16300;-0.022703850641846657;0.05644482395888059;0.033154889941215515;0.022564332518525305;-0.0659051164984703;0.009226118214428425;0.9655268788337708
16400;-0.016600744798779488;0.05235987567323434;0.033518463373184204;0.03357352978907262;-0.04813295230269432;0.04467383399605751;0.9930647015571594
16500;-0.010957550257444382;0.04834412371807177;0.03482268750667572;0.050492785968455224;-0.044183582067489624;0.06749633699655533;0.9877033233642578
16600;-0.0053580994717776775;0.05380676211848559;0.03770546242594719;0.05299301176319289;-0.05924055725336075;0.05559949949383736;0.974299967288971
16700;-0.001114193582907319;0.05433853151486874;0.0379670150578022;0.05871574648896904;-0.05479751527309418;0.06458282470703125;10.035.436.153.411.800
16800;0.0033150510862469673;0.04836233465185862;0.03996595740318298;0.06341801240723818;-0.04245573282241821;0.0682247132062912;0.9372580647468567
16900;0.0062482221983373165;0.03812794331130619;0.041795000433921814;0.062331510087675165;-0.027645593509078026;0.061426520347595215;0.9777117371559143
17000;0.006894203368574381;0.01858728137853914;0.04171808809041977;0.04863245895376044;0.001212229602970183;0.035204920917749405;0.9699134826660156
17100;0.004750698339194059;-0.0002965044011920791;0.04005777835845947;0.038285117744982125;0.019395673647522926;0.028163937851786613;0.9872159361839294
17200;0.0019372098613530397;-0.013211247855949492;0.03805018216371536;0.026458417920857326;0.02618415839970112;0.014810346998274326;0.9760059118270874
17300;-0.0012058805441483855;-0.023415412396379624;0.036275383085012436;0.020920851464186815;0.03369998186826706;0.015538725070655346;0.9889218211174011
17400;-0.005369109101593494;-0.043361929258661336;0.034936584532260895;0.02662280278090868;0.06352083384990692;0.03253420814871788;10.013.504.028.320.300
17500;-0.010045688599348068;-0.0485025883200147;0.03398881107568741;0.026970900116866637;0.053822994232177734;0.027435559779405594;0.9628462195396423
17600;-0.013064549304544926;-0.03847714249566239;0.0325288288295269;0.014261643497198396;0.028366170823574066;0.0016995479818433523;0.9318967461585999
17700;-0.015912899747490883;-0.047843970633000575;0.030680885538458824;0.011409695065516184;0.05697479099035263;0.008740533143281937;0.9618715047836304
17800;-0.020489711314439774;-0.06546667675375428;0.03046448528766632;0.014501007046943267;0.0826740637421608;0.017481066286563873;0.9898965954780579
17900;-0.025266604498028755;-0.07631893748692652;0.03053285740315914;0.018103197343743747;0.08679564297199249;0.021608538925647736;10.013.504.028.320.300
18000;-0.029855458065867424;-0.07782520664180345;0.03138033300638199;0.025482229122296418;0.0792798176407814;0.033019788563251495;0.9859974384307861
18100;-0.03495686873793602;-0.0901448329748334;0.03271626681089401;0.025487283333617185;0.10255462676286697;0.025736013427376747;0.9621151685714722
18200;-0.04080573096871376;-0.09018820459811042;0.03181585669517517;0.02993485090731164;0.09043233096599579;0.03447654843330383;0.9791739583015442
18300;-0.045647937804460526;-0.09681975475972178;0.03036653622984886;0.0135750195966889;0.10352440178394318;-0.002653484931215644;0.9747873544692993
18400;-0.05047539249062538;-0.10201734680957342;0.028922872617840767;0.015439882154789307;0.10716108977794647;0.017481066286563873;0.9623588919639587
18500;-0.05603199079632759;-0.11092788401188006;0.028573961928486824;0.01965719111643443;0.11976828426122665;0.023793673142790794;0.9621151685714722
18600;-0.060860004276037216;-0.11202073307009867;0.02904593013226986;0.024718126919225862;0.11297979205846786;0.029620693996548653;0.991358757019043
18700;-0.0652337521314621;-0.11419016935120224;0.029010197147727013;0.02597373103458773;0.11613159626722336;0.027192767709493637;0.972594141960144
18800;-0.06984212249517441;-0.1238714050682082;0.029882434755563736;0.035237222894761104;0.13334524631500244;0.044431041926145554;0.9752748012542725
18900;-0.07429780066013336;-0.1285406555022065;0.03130074590444565;0.04232378350433057;0.13310280442237854;0.049286894500255585;0.9708882570266724
19000;-0.07775917649269104;-0.1254563359402176;0.03136599436402321;0.029255668916843523;0.12243518978357315;0.016024310141801834;0.9803923964500427
19100;-0.08078297227621078;-0.12241503093717115;0.02940927818417549;0.013522560098137945;0.11952584236860275;-0.002412258880212903;0.987459659576416
19200;-0.08295527845621109;-0.12631150704252975;0.026570826768875122;0.006449311163158182;0.13019345700740814;-0.0007236776873469353;0.9998881816864014
19300;-0.08539722859859467;-0.1314580340881425;0.02504132315516472;0.0074015493861771696;0.13649705052375793;0.008497740142047405;0.9774680733680725
19400;-0.08984843641519547;-0.1298461262612835;0.024178940802812576;0.011756683110029087;0.12825389206409454;0.01626710407435894;0.9501740336418152
19500;-0.0942799374461174;-0.14460006267677333;0.023291772231459618;0.003391810434647138;0.1592869758605957;-0.005065743811428547;0.956266462802887
19600;-0.0998041108250618;-0.1538824720367385;0.021531401202082634;-0.0061782365319241715;0.1626812070608139;-0.015920909121632576;0.9859974384307861
19700;-0.10451161861419678;-0.15436759039024694;0.02078961208462715;-0.003830561737951303;0.15468049049377441;-0.0016885813092812896;0.9543168544769287
19800;-0.10872586816549301;-0.16279924668789972;0.02119242399930954;0.006546001641284585;0.1711668223142624;0.016752686351537704;0.9518798589706421
19900;-0.11390883475542068;-0.16543441733146613;0.019021684303879738;0.0026075232858130994;0.1682574599981308;-0.0014473553746938705;0.9521235823631287
20000;-0.11833036690950394;-0.15945366025195432;0.0161918792873621;-0.003212046079268633;0.1537107229232788;-0.009166584350168705;0.9621151685714722
20100;-0.12096250802278519;-0.15797750794967136;0.01294706854969263;-0.004746815962306965;0.156620055437088;-0.0065130991861224174;0.941400945186615
20200;-0.12421538680791855;-0.15602882625504924;0.011225941590964794;0.002359398901107925;0.1541956067085266;0.009226118214428425;0.9686949253082275
20300;-0.12701506912708282;-0.15788652145004556;0.010896468535065651;0.012863943454553724;0.1597718596458435;0.02330808714032173;0.9862411618232727
